productId,avg_rating,avg_sentiment_amazon,avg_sentiment_imdb_es,avg_sentiment_acl,n_reviews
B0008ENIMK,3.9473684210526314,1.0,1.0,1.0,19
B00092997Y,4.243697478991597,0.8907563025210085,0.8067226890756303,0.8067226890756303,119
B00096S43A,3.8333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
B00096S43K,3.9574468085106385,0.851063829787234,0.7021276595744681,0.7021276595744681,47
B00096S43U,4.586206896551724,1.0,1.0,1.0,29
B00097E6NQ,4.222222222222222,0.8333333333333334,0.6666666666666666,0.6666666666666666,18
B0009GX1Y2,3.0,0.75,0.75,0.75,4
B0009OK7ZA,2.5,0.5,0.5,0.5,2
B0009OL90M,3.75,0.75,0.5,0.5,8
B0009OL90W,3.3333333333333335,1.0,0.6666666666666666,0.6666666666666666,3
B0009OUC5U,4.6,1.0,0.9,0.9,20
B0009P42T6,5.0,1.0,1.0,1.0,2
B0009PBLO0,3.923076923076923,0.8461538461538461,0.9230769230769231,0.9230769230769231,13
B0009PBLOU,3.0,1.0,0.0,0.0,1
B0009PW3QK,4.4,1.0,0.8,0.8,5
B0009Q0ET2,4.0,1.0,0.5,0.5,4
B0009UZGHI,4.428571428571429,0.9285714285714286,0.9285714285714286,0.9285714285714286,14
B0009UZGHS,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,6
B0009Y2LTU,5.0,1.0,1.0,1.0,2
B0009Y7DSY,3.0,1.0,0.0,0.0,1
B000A0GXH4,4.448275862068965,0.896551724137931,0.7931034482758621,0.7931034482758621,29
B000A0GXHO,4.290322580645161,0.967741935483871,0.8709677419354839,0.8709677419354839,31
B000A0GXHY,4.333333333333333,1.0,0.6666666666666666,0.6666666666666666,3
B000A2SA64,4.205882352941177,0.9117647058823529,0.5588235294117647,0.5588235294117647,34
B000A2UBPM,3.0285714285714285,0.5142857142857142,0.37142857142857144,0.37142857142857144,35
B000A2WMGS,5.0,1.0,0.6666666666666666,0.6666666666666666,6
B000A3457Q,2.4166666666666665,0.4166666666666667,0.4166666666666667,0.4166666666666667,12
B000A7DW7Q,4.586956521739131,0.9347826086956522,0.8913043478260869,0.8913043478260869,46
B000A7Q2I2,4.5,0.9390243902439024,0.7439024390243902,0.7439024390243902,82
B000A9QK8M,4.423728813559322,0.9152542372881356,0.8983050847457628,0.8983050847457628,59
B000AABKYK,4.0,1.0,1.0,1.0,1
B000AE8L20,1.9166666666666667,0.3333333333333333,0.0,0.0,12
B000AE8L2K,2.375,0.375,0.125,0.125,8
B000AE8L2U,1.6923076923076923,0.15384615384615385,0.15384615384615385,0.15384615384615385,13
B000AJREL4,4.666666666666667,1.0,0.6666666666666666,0.6666666666666666,3
B000AM6OIK,5.0,1.0,1.0,1.0,1
B000AMWIVM,3.683569979716024,0.7991886409736308,0.37322515212981744,0.37322515212981744,493
B000ANVPP6,4.443037974683544,0.9620253164556962,0.9620253164556962,0.9620253164556962,79
B000ANVPPG,4.443037974683544,0.9620253164556962,0.9620253164556962,0.9620253164556962,79
B000ANVPPQ,3.668918918918919,0.6959459459459459,0.7702702702702703,0.7702702702702703,148
B000AXWH7G,4.866666666666666,1.0,0.8,0.8,15
B000AXWH7Q,3.0,0.6363636363636364,0.36363636363636365,0.36363636363636365,11
B000AYEL9M,2.8,0.4,1.0,1.0,5
B000AYEL9W,3.8,0.9,0.8,0.8,10
B000B19E8W,4.266666666666667,0.8666666666666667,0.7333333333333333,0.7333333333333333,15
B000B9E2MC,4.0,1.0,0.0,0.0,4
B000BB1ME6,5.0,1.0,1.0,1.0,1
B000BB1MEG,4.0,1.0,1.0,1.0,2
B000BB1MEQ,3.0,0.75,1.0,1.0,4
B000BB1NFO,5.0,1.0,1.0,1.0,1
B000BLRPOW,3.0,1.0,1.0,1.0,1
B000BNXD28,4.484848484848484,0.9393939393939394,0.8181818181818182,0.8181818181818182,33
B000BNXD2S,4.0,1.0,1.0,1.0,1
B000BRBACE,4.166666666666667,0.8333333333333334,1.0,1.0,6
B000BRBACY,4.4,1.0,0.8,0.8,5
B000BTPVA4,3.2857142857142856,0.7142857142857143,0.5714285714285714,0.5714285714285714,7
